address,address_short,rank,account_value,pnl_alltime,pnl_month,pnl_week,roi_alltime,roi_month,volume_month,n_open_positions,open_assets,max_leverage,sufficient_data,total_trades,n_assets_traded,total_closed_pnl,total_fees_paid,net_pnl,win_rate,n_wins,n_losses,avg_win,avg_loss,profit_factor,n_liquidations,liquidation_rate,top_asset_1,top_asset_2,top_asset_3,asset_hhi,is_concentrated,long_pct,short_pct,bias,avg_trade_value,median_trade_value,max_trade_value,avg_hold_hours,hold_style,trades_per_day,days_active,sharpe,max_drawdown,peak_hour_utc,total_funding_pnl,funding_pnl_pct
0x0d446c3372a9ba9cddef0eef7a1afab6dc0e8c0b,0x0d44…8c0b,116,51718609.980491,51694218.450491,0.0,0.103792,861.5703075082,0.0,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xaf0f…e92e,117,14341159.038356,18943750.778356,2525784.52396,1268136.288953,5.0377666148,0.1542921876,54878165.45,5,"BTC,SOL,ZRO,HYPE,LIT",30.0,True,2000.0,18.0,527475.77428438,4448.0171019399995,523027.75718244,0.9134993446920052,697.0,66.0,851.1058824404591,-791.9252801818182,11.349800499176618,146.0,0.1913499344692005,HYPE,BTC,ZRO,0.4319884999999999,False,0.4815,0.369,NEUTRAL,10152.114062001558,1506.2616,615000.0,78.14502222222222,POSITION,23.25581395348837,86.0,4.466176947754647,-0.35351782966422063,15.0,9216.938041000001,0.01762227322437305
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,0xcbd6…c1d6,118,4582411.464169,7784863.934169,1039898.462369,730873.806709,55.9904753077,0.2935480651,501.52,0,,0.0,True,1180.0,16.0,-10461.47062417,38.71976966,-10500.19039383,0.535483870967742,166.0,144.0,38.07186927710843,-41.56328815972222,1.0559415966430226,5.0,0.016129032258064516,hyna:LIGHTER,hyna:DOGE,hyna:SUI,0.2797342717609882,False,0.1,0.46779661016949153,NEUTRAL,263.9623953068,196.62767000000002,5118.5153496,479.30238833333334,POSITION,17.352941176470587,68.0,2.5367567191107314,-26.204621038586378,5.0,676.672867,0.06444386640813853
0xc5c7dde51f65748d65571b64b78e9b40d2ed05fc,0xc5c7…05fc,119,14.284604,82645.094604,100.443908,1.189536,16.6871039363,1.00443908,3952.12,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x071d9fe61ce306aef04b7889780f889f444d7bf7,0x071d…7bf7,120,5389368.8677550005,8939614.787755001,1271801.064792,919230.153107,9.771640754,0.2664144329,657152.45,0,,0.0,True,2000.0,4.0,-18954.28872206,343.30077848,-19297.589500539998,0.18985695708712613,146.0,623.0,0.04905133561643836,-17.093346589660744,0.0006724942073052632,8.0,0.010403120936280884,xyz:TSLA,flx:XMR,,0.9606565,True,0.5795,0.4355,NEUTRAL,726.7419192799999,410.688175,16098.6938,0.6635291666666667,SCALPER,1000.0,2.0,0.0,0.0,12.0,-484.40045100000003,-0.025101604062333548
0x1cba6c6ead0b6221b379f3ec1a56f47f798eedae,0x1cba…edae,121,3527.446871,6112198.856871,860.976495,384.31873,9.4635574122,0.3228899532,1503.34,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x462e3f2ce774b4dbba10662a2155e4823d4c820f,0x462e…820f,122,8152850.812178,7824601.822178,1753855.689149,1182427.94221,5.0306921717,0.2737863266,3012841.01,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcccf42c120fa1a7ad953665500c1bd4f6307b34b,0xcccf…b34b,123,1542182.969701,6785591.249701,351127.597587,226464.183205,26.0498519231,0.2948037562,5224864.65,0,,0.0,True,2000.0,5.0,5636.35923443,1224.95063543,4411.408598999999,0.6544190665342602,659.0,348.0,29.910337939301975,-23.52651022413793,2.407520418530529,0.0,0.0,xyz:XYZ100,,,0.9327550000000001,True,0.4555,0.51,NEUTRAL,7673.103923986588,749.56565,593257.8001999999,48.10303388888889,SWING,50.0,40.0,4.042653473798587,-2.2061603424568847,8.0,-2994.519003,-0.6788124327632704
0x90ee80619c9758baf30466bf69015c4c5447b85f,0x90ee…b85f,124,417604.035437,6851569.855437,94562.197878,62278.43863,46.4570817319,0.2927243065,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xda3cdff67ce27fa68ba5600a7c95efd8153d9f15,0xda3c…9f15,125,0.075703,43348850.875703,0.001359,0.000887,28.4197643755,1.359e-05,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9a1500b41519868039b1f95c447ba50b76d837e6,0x9a15…37e6,126,6449034.571106,6485163.861106,1460032.464836,1002370.84235,112.7456300367,0.2926502001,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5a106f5cf9fba6af5dda6bde1b8f3bacbd532c37,0x5a10…2c37,127,6225003.123423,6316535.013423,1420834.975053,949432.569165,81.9202775841,0.2957504673,23379.11,0,,0.0,True,61.0,2.0,-21307.384460769998,84.73190796,-21392.116368729996,0.8,20.0,5.0,5.451837,-21.469088,1.0157556762541569,0.0,0.0,BTC,,,0.5302338081160979,True,0.6229508196721312,0.0,LONG,4170.847456885245,1938.26734,32339.883240000003,0.016630833333333334,SCALPER,6.777777777777778,9.0,0.0,0.0,20.0,0.0,0.0
0x69906b0ed626ca01a4b7c001e5711e5714ccf207,0x6990…f207,128,5324765.742996,8445536.982996,1081500.157169,590522.329735,24.7157503811,0.2482598939,103803955.49000001,5,"BTC,ETH,SOL,ETHFI,HYPE",40.0,True,2000.0,20.0,10863.696936499997,3673.4003879300003,7190.296548569997,0.6899488926746167,405.0,182.0,153.67240877777778,-65.81321393956044,5.195967599140754,6.0,0.010221465076660987,ETH,BTC,XRP,0.13194150000000002,False,0.5955,0.239,NEUTRAL,6214.864881372935,974.04541,329999.69363999995,20.612130416666666,SWING,333.3333333333333,6.0,17.097710470369815,-0.00335222796027874,20.0,-45205.340006,-6.28699243496298
0x352deb23bebae8b4c57d0ae341d9c1951fd8425a,0x352d…425a,129,82112.693879,395823.743879,35350.231829,9899.906926,14.4787467776,0.7255106726,4163670.5,2,"BTC,TRUMP",40.0,True,2000.0,27.0,577.6077604999991,1460.8897958292,-883.2820353292009,0.5547561950439648,694.0,557.0,25.32132474495677,-37.18424703068592,0.8484606527609178,24.0,0.019184652278177457,SOL,xyz:MSTR,xyz:INTC,0.1003355,False,0.489,0.513,NEUTRAL,4183.682069024778,361.44766,344781.48463,0.14845611111111112,SCALPER,40.816326530612244,49.0,-0.7459969075647664,-1.321853551778147,14.0,-125.55367299999995,-0.1421444883719455
0xb302e616c9167cbdebeaadfa86a2eabc2a413023,0xb302…3023,130,4149.968481,2727080.6484809997,1499.628879,672.567351,24.5802787272,0.4214587135,508.85,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x80fb5880f38185661962e475ac1557817dc9faea,0x80fb…faea,131,3114387.6450380003,3757126.075038,894354.961994,652737.772091,14.3432715688,0.3631871844,11243270.71,2,"HYPE,LIT",5.0,True,2000.0,8.0,-167356.50913744,1443.59831938,-168800.10745682,0.27927927927927926,403.0,1040.0,38.441318908188585,-171.65987093846155,0.08677631525345349,0.0,0.0,xyz:TSLA,SYRUP,PENGU,0.3970615,False,0.562,0.426,NEUTRAL,2142.1683642022886,271.7285,109562.62716,1.4546233333333334,SCALPER,2000.0,1.0,0.0,0.0,23.0,-20135.469628,-0.11928588157534653
0xeb3648865b1471996e5f65ae845f9eb9226b9a02,0xeb36…9a02,132,4278947.250514,7507667.520514,885220.139557,695858.690207,17.1957365925,0.2535037125,18088734.89,0,,0.0,True,2000.0,9.0,-25475.602316569988,3793.9038168690004,-29269.50613343899,0.2448,153.0,472.0,69.8966875620915,-183.00338366101698,0.12380748663458349,91.0,0.1456,xyz:XYZ100,ETH,kPEPE,0.1649275,False,0.557,0.1855,NEUTRAL,7918.99943319369,1501.16992,588670.77324,21.698014166666667,SWING,35.714285714285715,56.0,-4.948115723674265,-0.0,14.0,-3216.907838,-0.10990646112490565
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,0x7bfe…c060,133,902213.324925,13826277.524925,125546.654018,65570.20301,18.139158032,0.1568438105,99.98,0,,0.0,True,169.0,6.0,-7338.47044016,143.666364,-7482.13680416,0.0,0.0,18.0,,-182.98798861111106,,17.0,0.9444444444444444,xyz:XYZ100,BERA,,0.35583487973110184,False,0.005917159763313609,0.34911242603550297,NEUTRAL,438.6918723757934,26.2214106,12450.5101,223.94569777777778,POSITION,2.1392405063291138,79.0,-7.0841228628969795,-0.0,12.0,-71.3488,-0.009535885518737203
0x98ab8cf3a98d5cffdf3d9a2cfa48660095566913,0x98ab…6913,134,24089.974234,268435.754234,10513.080846,3891.053901,5.6828649984,0.7743362598,152097.1,0,,0.0,True,320.0,8.0,2928.8506066199993,70.63397130999999,2858.216635309999,0.3383838383838384,67.0,131.0,165.56912808955224,-62.31597934351145,1.3588873134598725,58.0,0.29292929292929293,SOL,VVV,flx:XMR,0.38066406249999996,False,0.896875,0.03125,LONG,910.403551702246,333.047731,24205.105,12.217396805555556,SWING,6.956521739130435,46.0,0.9667667803271651,-3.174732839757294,6.0,160.70083599999998,0.05622416230271871
0x6559e0678d8b33de20dacafc36182fb643a9d297,0x6559…d297,135,113922.389408,168507.519408,148816.163,72879.244891,3.8448045867,2.3428721753,9137976.89,6,"ETH,ATOM,DYDX,DOGE,ADA,ALGO",9.0,True,1736.0,9.0,151045.309449,4569.850002,146475.459447,0.8264299802761341,419.0,88.0,388.8315237279236,-134.96465631818182,13.71743038699971,5.0,0.009861932938856016,ETH,BTC,SOL,0.25813353437108455,False,0.673963133640553,0.32661290322580644,LONG,5685.560493142857,1000.62,230203.77486,266.5078804166667,POSITION,49.6,35.0,7.7051675587457975,-0.029906054402704475,14.0,-404.420764,-0.002761013793893125
0xf3e0382cd43a83fb92cddd433425d3540cf143f0,0xf3e0…43f0,136,1881.280787,195584.580787,847.870576,744.948674,7.6760039555,0.820458872,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2dd908e0054af4be24e1beb4050c83eb7cf80568,0x2dd9…0568,137,2024.632942,79292.552942,992.200029,710.510454,39.6264632394,0.9610309944,228645.61,1,HYPE,10.0,True,1531.0,38.0,-1208.4826617600004,130.6253641,-1339.1080258600005,0.6222547584187409,425.0,258.0,7.952179625882352,-18.899553955102036,0.6931126910544946,22.0,0.032210834553440704,xyz:CL,xyz:GOLD,UNI,0.40143543343937893,False,0.6152841280209014,0.39777922926192033,LONG,614.3941009566493,105.17320000000001,72935.35442999999,4.201354444444444,INTRADAY,17.011111111111113,90.0,-1.0594144373772447,-2.15473879741399,23.0,-300.984093,-0.2247646098653634
0x8bae3527e5a33fa0cf184f37bc112d071463ab6d,0x8bae…ab6d,138,4434995.537561,6186213.400595,1088596.979914,401336.609534,12.3724515461,0.2763504179,36918554.26,1,VIRTUAL,5.0,True,2000.0,6.0,287041.3051769999,2420.8662719999998,284620.4389049999,0.7133105802047781,836.0,336.0,411.48764681459323,-205.36448839880953,4.985382149352846,0.0,0.0,LIT,CELO,xyz:INTC,0.7496794999999999,True,0.208,0.7935,SHORT,5033.526748555,709.3190999999999,1190522.7890400002,23.08924,SWING,111.11111111111111,18.0,5.659404849572872,-27.83185554583503,4.0,-2805.811071000002,-0.009858080051434818
0xaac84e8df34f86edeafe037826c0d4a833237013,0xaac8…7013,139,4277584.242213,6490637.262213,961766.703461,645928.669104,58.8933316046,0.2684443437,277300.1,0,,0.0,True,181.0,15.0,-39262.46261499,216.22766097829998,-39478.6902759683,0.0,,,,,0.0,0.0,0.0,,,,0.675895119196606,True,0.0,0.0,NEUTRAL,2570.1836990239535,765.1999999999999,35091.73952,0.0,SCALPER,2.180722891566265,83.0,0.0,0.0,6.0,0.0,0.0
0xc4d4fc1b01c94be075a51a515f991fa7b949fec4,0xc4d4…fec4,140,3898560.388916,4708216.188916,937896.255113,683971.566816,57.5402734567,0.3146615288,20001.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6aabd336c0e52f0c20d9db89e0824fc3a3233480,0x6aab…3480,141,4528106.04456,5384343.74456,1022337.940902,703076.602556,7.6603405362,0.2916159628,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xea1feb9a9a006a7fc253c6ca87349be0da072f25,0xea1f…2f25,142,378169.51137,15440606.70137,42265.103958,26928.409416,27.9331620329,0.1257874477,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9e8b1e51c642f4c8b87c6ba11c53d516a218afc4,0x9e8b…afc4,143,4872240.971908,18319308.481908,848706.898354,893097.988606,53.1292033889,0.098718541,107798504.59,2,"BTC,ETH",40.0,True,2000.0,3.0,-106823.18642700001,10746.117092999999,-117569.30352,0.2511715089034677,268.0,799.0,115.22524080597016,-170.75300660700876,0.2263431104158313,0.0,0.0,BTC,WLD,,0.5190035000000001,True,0.993,0.0075,LONG,17211.176233594997,4991.9833555000005,464812.35706,10.936152777777778,INTRADAY,47.61904761904762,42.0,-3.361645076898427,-4.41807129964251,21.0,-68254.87407300001,-0.5805501268567863
0xc59498175d6d317642aeb97f895a7ce1aa992191,0xc594…2191,144,4500002.109879,34234102.609879,0.0,0.019295,6.8169614672,0.0,0.0,0,,0.0,True,2000.0,2.0,139489.625825,6726.1091240000005,132763.516701,1.0,1617.0,0.0,86.26445629251701,,,0.0,0.0,ETH,,,0.6903444999999999,True,0.0,1.0,SHORT,8302.772883399999,1014.9000000000001,225224.98143999997,0.0,SCALPER,133.33333333333334,15.0,0.0,0.0,15.0,20349.797104000005,0.15327853321202908
0xa464abbf049fb75585484addcbc00169062e813a,0xa464…813a,145,8868.924872,31666584.934872,339.652749,702.091244,347.796518012,0.0119544641,46602.01,0,,0.0,True,988.0,25.0,-8159.618468789999,7198.573805663402,-15358.1922744534,0.4460285132382892,219.0,272.0,42.175025748858445,-58.980160874999996,0.5757376282758402,1.0,0.002036659877800407,vntl:SPACEX,xyz:XYZ100,vntl:OPENAI,0.1821247684767821,False,0.5819838056680162,0.30465587044534415,NEUTRAL,1552.2275043544653,71.55673,98987.84,12.15834347222222,SWING,11.35632183908046,87.0,-1.5000668827561032,-2.760309587373571,1.0,-647.0269400000002,-0.04212910793389764
0x598f9efb3164ec216b4eff33c2b239605be5af8e,0x598f…af8e,146,19.840532,23908867.910532,5.565059,2.184998,90.1935389296,0.05565059,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xad99c596d2cef64cb027fe81169d6d179d340a76,0xad99…0a76,147,123.002043,62417.842043,818.278159,42.974659,192.1305022421,0.9876838356,305419.78,0,,0.0,True,479.0,9.0,2476.9364791999997,789.89834908,1687.0381301199996,0.5094339622641509,108.0,104.0,69.12388532407407,-46.80962449038462,1.53349865715804,1.0,0.0047169811320754715,BTC,xyz:SILVER,xyz:GOLD,0.32596179409957243,False,0.5553235908141962,0.4154488517745303,NEUTRAL,5284.816191345768,999.85152,112386.25123,80.62498027777778,POSITION,5.505747126436781,87.0,1.9746404465751823,-1.2375905861363266,10.0,-72.951925,-0.0432426059005619
0xd9225c2b6383f6e532c01c34d7588b1106b9e30b,0xd922…e30b,148,2436.061825,18410343.091825,290804.181751,0.0,513.3700453973,0.091660805,3463400.19,0,,0.0,True,2000.0,1.0,-166565.98640627,5148.2965832400005,-171714.28298951001,0.0,,,,,0.0,0.0,0.0,,,,1.0,True,0.0,0.0,NEUTRAL,4891.31124001,1952.4302549999998,60402.37499999999,0.0,SCALPER,27.77777777777778,72.0,0.0,0.0,16.0,0.0,0.0
0x4f2ce56828a20a9eea0c5ca082db2958e47f4fb8,0x4f2c…4fb8,149,5157979.116846,5082378.626846,1168462.922229,802468.160211,67.1726745904,0.2928833636,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x757df2c060ec6c7ba898fa6570aa98c1f46294ba,0x757d…94ba,150,4865017.118432001,4536214.548431999,1153286.848493,786476.9681790001,5.6586109845,0.3106506905,0.0,0,,0.0,True,56.0,4.0,8962.190211770001,43.06779303,8919.12241874,0.10344827586206896,3.0,26.0,114.15622400000001,-73.11919950000001,0.18014245355626465,14.0,0.4827586206896552,BTC,PUMP,,0.6868622448979591,True,0.7678571428571429,0.16071428571428573,LONG,2450.4286621487036,576.6980249999999,13815.03891,0.5993291666666667,SCALPER,4.3076923076923075,13.0,0.0,0.0,15.0,0.07051999999999989,7.906607476519222e-06
0xcc49ffdf3d8f62562319cfc7ead9e6e52df3ffc2,0xcc49…ffc2,151,165591.610519,1754103.410519,52049.209518,24335.342565,12.9840783467,0.4584112437,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd2055c67884ef085760f31c06300880e7f745acf,0xd205…5acf,152,2127661.173668,4427471.253668,507187.806445,373252.640499,43.3751059254,0.3129681475,59418.64,0,,0.0,True,24.0,2.0,-1020.820295,32.81679,-1053.637085,0.0,0.0,11.0,,-92.801845,,11.0,1.0,BTC,kPEPE,,0.78125,True,1.0,0.0,LONG,3798.240701166667,460.9109490000001,29512.94061,29.419591944444445,SWING,0.8571428571428571,28.0,-5.156806754882173,-0.0,2.0,-7.092894,-0.0067318188596218595
0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb,0x6cd6…c9eb,153,5087772.350427,7004601.880427,982657.001297,612963.584499,13.1287851976,0.2393737856,18838.91,0,,0.0,True,197.0,14.0,-127.65727257000005,636.6580486199999,-764.31532119,0.0,0.0,9.0,,-1.548417888888889,,0.0,0.0,xyz:COPPER,xyz:CL,HYPE,0.12185317838645675,False,0.1116751269035533,0.0,NEUTRAL,1140.3952483418452,28.7552,58315.454672,18.662770138888888,SWING,2.2134831460674156,89.0,-5.285665641604112,-0.0,3.0,1.2005109999999988,0.0015707012102424748
0xabceb0f84c830d6d7b94c6273f2ab27ca597aa25,0xabce…aa25,154,413786.543074,5245188.183074,97541.082702,67490.913476,23.0418266108,0.2842358419,6827.47,0,,0.0,True,151.0,7.0,-3615.4298057499996,87.16710588,-3702.5969116299993,0.0,0.0,43.0,,-85.29009837209301,,0.0,0.0,HYPE,,,0.6328231217929039,True,0.7748344370860927,0.0,LONG,1891.3301121920742,499.92724000000004,25190.02587,0.5328852777777778,SCALPER,4.71875,32.0,0.0,0.0,8.0,0.0,0.0
0x391d8af8f763394d74d329fdfd7138960b5e74c1,0x391d…74c1,155,2838.059658,75335.069658,1920.863027,-264.353181,8.2285297294,0.9502510309,273516.95,0,,0.0,True,2000.0,1.0,12.373596999999997,367.36673099999996,-354.99313399999994,0.49533678756476685,478.0,487.0,0.18140548117154814,-0.16658277130977134,1.0688561432886228,0.0,0.0,xyz:XYZ100,,,1.0,True,0.745,0.303,LONG,797.1988831000001,531.2932000000001,19396.4054,0.023167777777777777,SCALPER,666.6666666666666,3.0,0.0,0.0,12.0,-819.3601570000001,-2.3081014209136796
0xdae84fffb8090d2c4bbcac8e161e0034f3602d20,0xdae8…2d20,156,5212958.563166,4441032.953166,1232384.769442,887900.610604,5.7531802838,0.3095997797,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbb10bda01f56b1604f2f024f2d18fcaf5d2b20b0,0xbb10…20b0,157,3090863.5260139997,6069634.476013999,636905.11721,457487.636518,46.3242026791,0.2595313612,24071.03,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x482bb8c52cf518f978d9e7bb00844db2bf60464b,0x482b…464b,158,3963.162508,1970577.482508,1200.3561,1063.523359,8.4107823606,0.4344698552,262363.41,0,,0.0,True,192.0,9.0,1105.50317784,90.41613343,1015.0870444100001,0.9565217391304348,22.0,1.0,61.82015031818182,-119.007,11.42826310217046,1.0,0.043478260869565216,BTC,HYPE,xyz:CL,0.25564236111111116,False,0.4166666666666667,0.11458333333333333,NEUTRAL,1386.928923703439,115.0,24840.936,173.6076713888889,POSITION,2.1333333333333333,90.0,10.992580891801575,-0.12613281240961347,0.0,-2.6245060000000002,-0.0025854984697646732
0xb82359e0fdf3095dd8471df3f3c26aba5b369763,0xb823…9763,159,42287.197336,13646155.067336,9760.689175,7419.367392,23.267358447,0.1287736275,126654.57,0,,0.0,True,346.0,5.0,1224.30043519,142.81715258,1081.4832826099998,0.0,,,,,0.0,0.0,0.0,,,,0.8425941394633968,True,0.0,0.0,NEUTRAL,1159.3093863599827,433.92530999999997,40649.75984,0.0,SCALPER,5.580645161290323,62.0,0.0,0.0,18.0,0.0,0.0
0x3eea372582e72f1d189ce02e7a65968015622a01,0x3eea…2a01,160,2932965.412339,4268842.182339,696093.70462,466137.770748,13.3396534141,0.3111907143,37453.01,0,,0.0,True,37.0,11.0,670.6589257600001,6.81059907,663.8483266900001,0.0,0.0,6.0,,-37.715328166666666,,6.0,1.0,flx:OIL,,,0.16435354273192113,False,0.32432432432432434,0.2972972972972973,NEUTRAL,1012.2603753784416,431.4,7039.638277,42.871003333333334,SWING,0.5692307692307692,65.0,0.0,0.0,3.0,3.1751959999999997,0.004783014240363874
0x11f1381dddb06e6ba37f71242ed60bde7988c74f,0x11f1…c74f,161,255.164106,98708.774106,120.444978,104.367089,6.2682386104,0.8940451129,4850.68,0,,0.0,True,127.0,2.0,-5546.812637000002,36.158009,-5582.970646000002,0.5,11.0,11.0,56.338346272727264,-560.5940405454546,0.1004975832741825,1.0,0.045454545454545456,ETH,ENA,,0.6743753487506976,True,0.984251968503937,0.015748031496062992,LONG,659.0492286614171,314.70306,14377.525,394.7520016666667,POSITION,1.4269662921348314,89.0,-2.9876441041587256,-15.19262789764067,14.0,-90.92620899999999,-0.0162863491079154
0x3119a5bf3ce136b2ea82969a26e5f570c0319209,0x3119…9209,162,3895270.275815,5561866.535815,880755.15418,630372.156709,9.0937334665,0.257981886,600131.61,0,,0.0,True,159.0,4.0,-94558.27633697001,335.74053762,-94894.01687459002,0.0,,,,,0.0,0.0,0.0,,,,0.9627388157114036,True,0.0,0.0,NEUTRAL,3774.4215026823285,999.9100800000001,43339.31447999999,0.0,SCALPER,2.564516129032258,62.0,0.0,0.0,16.0,0.0,0.0
0x8b61a50f7091abbc7ab292d3a24b9eeb4a29c0c2,0x8b61…c0c2,163,1101631.276793,1071551.076793,390484.413924,216491.578913,11.2047347707,0.5163451709,80951631.52,4,"SEI,PENGU,FARTCOIN,ZEC",5.0,True,2000.0,4.0,-264440.0993737,4358.39357889,-268798.49295259,0.076162215628091,77.0,934.0,54.84431262337662,-123.57771619914348,0.036587714519651676,544.0,0.5380811078140455,BTC,MON,HYPE,0.46280249999999995,False,0.716,0.2385,LONG,7787.362057005499,622.3872200000001,445303.15036,2.1945080555555556,INTRADAY,1000.0,2.0,0.0,0.0,17.0,-10954.989349,-0.040755397207276056
0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,0x87e3…9b93,164,128385.697402,9846486.507402,17985.434192,13413.195521,17.8863278436,0.1629111532,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4000e1793bef8327e069c2ebc093b32ce06b6633,0x4000…6633,165,2057295.287766,4553073.847766,469438.361628,320171.31669,8.7500486096,0.2833830952,68731.87,0,,0.0,True,228.0,3.0,-39293.90162845,257.19502168910003,-39551.0966501391,0.0,0.0,113.0,,-335.39970447787607,,0.0,0.0,TAO,,,0.6341566635887965,True,0.7807017543859649,0.0,LONG,2888.2094953540714,1247.21672,44910.35054,242.26638555555556,POSITION,8.444444444444445,27.0,-11.10127464302429,-0.0,17.0,78.51872499999999,0.0019852477339518683
0x31c683a67f0e3919a86fead9241d94f34679f11f,0x31c6…f11f,166,130368.285862,4105999.805862,29998.122559,20011.311865,20.6125770044,0.2988749004,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa82fe73bbd768bc15d1ef2f6142a21ff8bd762ad,0xa82f…62ad,167,2589848.501333,2323998.501333,720983.213272,467915.397009,8.7417660385,0.3857866149,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf191539a2c4ba0af951438bb6abfa0625c7df2ef,0xf191…f2ef,168,1858119.402184,3030392.152184,478637.651945,326941.722458,65.0513438507,0.3432659891,393363.18,1,HYPE,10.0,True,186.0,5.0,-33194.25037584,275.89416908,-33470.14454492,0.84251968503937,107.0,20.0,194.45169962616822,-1036.0103864999999,1.0041565283090914,0.0,0.0,HYPE,SOL,ETH,0.5423748410220836,True,0.9086021505376344,0.021505376344086023,LONG,4150.866102258065,2004.94285,73458.0,816.2853411111112,POSITION,2.066666666666667,90.0,0.006280520112881521,0.0,6.0,-10308.429621,-0.30798879900757953
0x7007c7c32cb120961c011c38f5aad2f0dbb05c73,0x7007…5c73,169,3411521.960294,3981778.660294,782107.023303,524096.426496,1694.1436299953,0.2974452652,0.0,0,,0.0,True,54.0,6.0,-13347.63745,297.6263039389,-13645.2637539389,0.0,0.0,20.0,,-600.1539086,,20.0,1.0,BTC,,,0.6440329218106995,True,0.7962962962962963,0.0,LONG,16083.710629129338,10930.57243,85832.16627999999,32.217462499999996,SWING,2.16,25.0,0.0,0.0,7.0,-124.52952700000002,-0.009126208862327985
0x7fe8cfe481ec2f702692a9152e3f002f3e417ac6,0x7fe8…7ac6,170,10.859908,25897017.109908,0.812211,0.592506,6.2729830875,5.55707e-05,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe0736ae0872d83360f20842aed7195b2e1f4ba86,0xe073…ba86,171,4617181.402523,4727333.602523,1040379.086476,647221.377396,7.5827378035,0.264583275,0.0,0,,0.0,True,32.0,1.0,-8984.99999998,45.49999983,-9030.499999810001,0.0,,,,,0.0,0.0,0.0,,,,1.0,True,0.0,0.0,NEUTRAL,5078.125,2522.205,20431.315,0.0,SCALPER,32.0,1.0,0.0,0.0,0.0,0.0,0.0
0x523852be2db1a76a0e088ecbff32e849544054e5,0x5238…54e5,172,4321303.566421,6270320.216421,779538.178791,559991.265311,1496.8992183289,0.220067695,104709078.96,0,,0.0,True,2000.0,7.0,8894.760807,1397.00561501,7497.755191990001,0.7640966628308401,664.0,205.0,19.680080343373493,-20.35518312682927,3.131598464969241,0.0,0.0,HYPE,MON,PUMP,0.5496160000000001,True,0.964,0.0,LONG,2192.6776953384997,699.34809,207696.6332,27.319462777777776,SWING,333.3333333333333,6.0,0.0,0.0,16.0,-36899.368841,-4.921388855216335
0xd2d818dfd6ff0f87cc7f3a516a396c1be20deba2,0xd2d8…eba2,173,4000511.584707,4016052.004707,897770.588316,601267.41599,1154.605281534,0.2893382514,0.0,0,,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x86a8c6ad0e90d3a3c25fcadcbf20ab9e89013137,0x86a8…3137,174,1891710.773739,4083050.543739,427955.707369,287542.843563,13.0894395938,0.286224772,3164379.25,0,,0.0,True,2000.0,3.0,-70351.94997227001,2065.7185910099997,-72417.66856328,0.0,,,,,0.0,0.0,0.0,,,,0.949302,True,0.0,0.0,NEUTRAL,5553.0604464839325,2473.1402799999996,149141.43,0.0,SCALPER,48.78048780487805,41.0,0.0,0.0,15.0,0.0,0.0
